"album"|"album_url"
"Mythical Beasts and Mediaeval Warfare"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/20/6f/a0/206fa0c0-3b80-e820-b5b8-83ccd95d58bf/source/512x512.jpg"
"Latviesu Strelnieki (Latvian Riflemen)"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/68/83/2a/68832a68-2515-7dde-772c-c0c7f3334fd4/source/512x512.jpg"
"Semigalls' Warchant"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/f1/6b/68/f16b68c1-64df-5379-d886-65ed04397b1d/source/512x512.jpg"
"Kurbads"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/cf/3b/d3/cf3bd3fe-b98f-d997-34cb-39aed3651948/source/512x512.jpg"
"PŽ?dŽ?jŽ? Saule"|"https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/92/8b/da/928bda88-55c5-59d0-32fe-d57e52c58999/source/512x512.jpg"
"Warpact in Black - EP"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/0a/8a/84/0a8a847e-6f59-814f-94e4-d150a176e885/source/512x512.jpg"
"Damnatio Memoriae"|"https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/a4/3e/31/a43e3153-6378-d4c2-c91c-26c7712dd248/source/512x512.jpg"
"Through Sickness and Death"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/b3/6b/63/b36b638b-6514-e95c-82cf-2222b64814c1/source/512x512.jpg"
"Ashes of the Reborn"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/91/7d/79/917d799a-e18c-05de-3d70-e11ce9159667/source/512x512.jpg"
"The Warwhore"|"https://is4-ssl.mzstatic.com/image/thumb/Music71/v4/b1/f1/d2/b1f1d23d-adf0-409d-a832-9892e783fb47/source/512x512.jpg"
"God's Silence, Devil's Temptation"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2b/31/81/2b3181be-4182-d882-4811-13603d3a7f42/source/512x512.jpg"
"Dark Clouds In A Perfect Sky"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/26/03/db/2603db90-a882-4b26-cd1d-0d7b72aad63d/source/512x512.jpg"
"Griefshire"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/a5/44/bd/a544bd25-ab14-1481-0729-52461f5d4599/source/512x512.jpg"
"Catharsis"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/2b/fd/d6/2bfdd66c-7830-04ef-d425-751867bb2835/source/512x512.jpg"
"Imbalance"|"https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/aa/3d/bd/aa3dbd24-8710-a837-1650-f4d8a9fe6e34/source/512x512.jpg"
"Into the Light"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/6b/3f/09/6b3f0912-eb3c-9861-b412-a452d113213d/source/512x512.jpg"
"The Past is Alive (The Early Misschief)"|"https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/00/96/09/00960995-9cc7-f883-ba59-131617d020ea/source/512x512.jpg"
"The Grief Prophecy / Shadows Over a Lost Kingdom"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/21/15/c9/2115c907-64d3-86a0-f53d-011312de86d9/source/512x512.jpg"
"Into Infinite Obscurity (Into Infinite Obscurity 7"" EP 1991 Remastered Mix)"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/21/15/c9/2115c907-64d3-86a0-f53d-011312de86d9/source/512x512.jpg"
"The Somberlain"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/21/15/c9/2115c907-64d3-86a0-f53d-011312de86d9/source/512x512.jpg"
"Reinkaos"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/78/a6/eb/78a6ebb9-1fa4-6aa0-c903-74e247234d5f/source/512x512.jpg"
"Storm of the Light's Bane"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/86/99/9a/86999a00-dc09-12d6-8934-b709ef166956/source/512x512.jpg"
"Where Dead Angels Lie (Demo Version) [Where Dead Angels Lie MCD '96, Remastered]"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/86/99/9a/86999a00-dc09-12d6-8934-b709ef166956/source/512x512.jpg"
"As Jusu Prakeikimas"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/4b/95/4e/4b954eb3-81b0-3457-ddd0-a010ae3d9db2/source/512x512.jpg"
"Atiduokit Mirusius"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f8/98/f1/f898f1e4-c6d0-1d87-3b71-c2d3b152b0c0/source/512x512.jpg"
"Sauksmas Lapkricio Miglose"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/48/67/eb/4867ebf8-c607-e850-f0d4-c90584371ab2/source/512x512.jpg"
"Tukstantmetis"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/48/49/94/48499466-3bf0-d1c6-1804-e26cab452113/source/512x512.jpg"
"Sullen Guest"|"https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/c9/0e/f2/c90ef2d7-5b23-fa69-4195-96f0a4a37b90/source/512x512.jpg"
"Mil?óinai"|"https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ee/bd/c3/eebdc3a6-e54f-261b-085b-cc15a05a546e/source/512x512.jpg"
"Democadencia"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/02/53/12/025312e0-cc20-b036-9ec6-a1baf960b45d/source/512x512.jpg"
"Sovereign Chaos Authority"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/d5/af/11/d5af118a-acaa-3606-186f-4f1c5ac8aa55/source/512x512.jpg"
"The Pack Is Back"|"https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/76/44/49/7644492a-3f96-4f0a-d767-c368314758fb/source/512x512.jpg"
"Rock Until You Drop"|"https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/ee/b0/6c/eeb06cd3-c5e6-3bd0-1adc-9acd24c6e9c2/source/512x512.jpg"
"In the Glow of the Lava Lamp"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/eb/8a/dd/eb8adda2-e971-db07-a763-d1b50cca40b5/source/512x512.jpg"
"Stay Hard"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/2a/ef/fe/2aeffed3-ee1e-28a5-4edf-6ff48e71e298/source/512x512.jpg"
"Walk Through Fire"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/00/d1/6e/00d16e1b-ee33-899d-858c-f026f3aaef97/source/512x512.jpg"
"Extermination"|"https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/09/e7/f0/09e7f0d7-a70c-5d15-5f52-2e7fb6c83fda/source/512x512.jpg"
"All for One (Bonus Track Edition)"|"https://is4-ssl.mzstatic.com/image/thumb/Music42/v4/d3/01/a0/d301a093-974d-bd91-2f57-bac9df6a5d45/source/512x512.jpg"
"Life's a Bitch"|"https://is4-ssl.mzstatic.com/image/thumb/Music49/v4/64/ed/60/64ed60fc-63ca-92fa-43ab-f70820923f31/source/512x512.jpg"
"Architect of Fear"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/6c/6d/5d/6c6d5df5-8aef-87ed-d31c-161717ad3c9c/source/512x512.jpg"
"Wiped Out (Bonus Track Edition)"|"https://is5-ssl.mzstatic.com/image/thumb/Music42/v4/bd/38/81/bd3881ba-5f31-6255-e8ab-6ce112090548/source/512x512.jpg"
"Internal Womb Cannibalism"|"https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/db/f6/05/dbf6051c-8aa5-8ba2-03a7-1d51b0ec73db/source/512x512.jpg"
"Battles In the North"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/13/41/86/13418694-3b1b-c81d-99ad-898efb6d30f2/source/512x512.jpg"
"Pure Holocaust"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/38/aa/17/38aa172d-53a5-ab16-3e16-c1b18e1243d3/source/512x512.jpg"
"At the Heart of Winter"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/c3/84/dc/c384dc26-ec8b-306c-0fa3-5aeb97653cb6/source/512x512.jpg"
"Northern Chaos Gods"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/12/8e/4e/128e4e37-e325-0616-4208-ecda253cdc19/source/512x512.jpg"
"All Shall Fall"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/4f/fb/ae/4ffbaefa-8295-76b0-82e0-3532f4946c5a/source/512x512.jpg"
"Damned In Black"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/13/d8/39/13d83961-1b74-47a4-0b71-b06f00389db2/source/512x512.jpg"
"Diabolical Fullmoon Mysticism"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/2e/28/1e/2e281ee2-67fb-1561-b3b1-3f1251960af7/source/512x512.jpg"
"Blizzard Beasts"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/87/cf/11/87cf11bb-6dae-5993-302d-a3ffc77d671e/source/512x512.jpg"
"Sons of Northern Darkness"|"https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/d1/c5/7c/d1c57cd7-8adb-f015-b376-8fad3026f465/source/512x512.jpg"
"Battles In the North"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/13/41/86/13418694-3b1b-c81d-99ad-898efb6d30f2/source/512x512.jpg"
"Pure Holocaust"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/38/aa/17/38aa172d-53a5-ab16-3e16-c1b18e1243d3/source/512x512.jpg"
"At the Heart of Winter"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/c3/84/dc/c384dc26-ec8b-306c-0fa3-5aeb97653cb6/source/512x512.jpg"
"Northern Chaos Gods"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/12/8e/4e/128e4e37-e325-0616-4208-ecda253cdc19/source/512x512.jpg"
"All Shall Fall"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/4f/fb/ae/4ffbaefa-8295-76b0-82e0-3532f4946c5a/source/512x512.jpg"
"Damned In Black"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/13/d8/39/13d83961-1b74-47a4-0b71-b06f00389db2/source/512x512.jpg"
"Diabolical Fullmoon Mysticism"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/2e/28/1e/2e281ee2-67fb-1561-b3b1-3f1251960af7/source/512x512.jpg"
"Blizzard Beasts"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/87/cf/11/87cf11bb-6dae-5993-302d-a3ffc77d671e/source/512x512.jpg"
"Sons of Northern Darkness"|"https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/d1/c5/7c/d1c57cd7-8adb-f015-b376-8fad3026f465/source/512x512.jpg"
"Routine Breathing"|"https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/4a/b2/fb/4ab2fb34-866f-e965-83f5-13af87101e3b/source/512x512.jpg"
"Through Art We Are All Equals"|"https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/f9/a0/61/f9a061f1-84c3-961b-9a7d-0a340ca467e0/source/512x512.jpg"
"Beautiful Death"|"https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/17/52/21/17522107-a83b-32fb-d6c6-40472b616558/source/512x512.jpg"
"Anno Domini"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/d1/5e/b8/d15eb885-85f9-17ad-1091-3105f24e0ed4/source/512x512.jpg"
"Dread Within - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/83/4e/03/834e034f-bb5f-1f8d-ad9d-b9e92c882df9/source/512x512.jpg"
"Cultivate the Apostate"|"https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/b5/9d/13/b59d1334-8fc4-5af9-0031-e4deace9e7fb/source/512x512.jpg"
"Omnicide"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/c8/10/81/c810811e-f2c2-a656-4f77-8b92ab06ed46/source/512x512.jpg"
"Epoch of Methodic Carnage"|"https://is5-ssl.mzstatic.com/image/thumb/Music62/v4/49/0d/a9/490da962-0cc9-897c-aa6b-ce6537956352/source/512x512.jpg"
"Symmetry of Our Plagued Existence"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/2c/6b/f4/2c6bf4b4-0d34-c7a0-ba54-2c96a8498c28/source/512x512.jpg"
"Antikatastaseis"|"https://is4-ssl.mzstatic.com/image/thumb/Music7/v4/d9/c0/d6/d9c0d65d-473e-0e50-dd7c-576cbc40a948/source/512x512.jpg"
"Ad Interitum Funebrarum"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/6f/2d/35/6f2d35d1-bec6-022b-a981-fe0ab38e65ff/source/512x512.jpg"
"Sklavengott"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/80/83/65/80836512-9b88-20bd-02cf-f7de2d0b141d/source/512x512.jpg"
"Organic Perpetual Hatework"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/18/0b/7a/180b7a91-3be6-40fe-0b75-c62cfc1c0732/source/512x512.jpg"
"Christenfeind"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/38/d3/35/38d3356c-093b-dbd6-c6d4-1568628d5362/source/512x512.jpg"
"Xibalba"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/a5/c4/75/a5c47564-1a5a-5f05-2731-b6a800bee8da/source/512x512.jpg"
"Battle Call - EP"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/d5/ca/e5/d5cae595-29af-2ef5-7349-1d61fa59fe5b/source/512x512.jpg"
"Destructor"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/e0/97/62/e09762c7-ddcb-319c-bebf-de4b4e450264/source/512x512.jpg"
"Raza Odiada"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/03/46/6b/03466b84-a459-772a-178f-ba67d446156a/source/512x512.jpg"
"Pocho Aztlan"|"https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/06/f4/eb/06f4ebde-13c6-9e59-bf4e-0f5de833d24e/source/512x512.jpg"
"Brujerizmo"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/38/c0/ae/38c0ae3b-c46c-4747-8034-8be3954df40a/source/512x512.jpg"
"Matando Gueros"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/00/55/51/005551db-50d1-5bf5-fb37-030e3fd4bd3e/source/512x512.jpg"
"Necrosphere"|"https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/d9/29/5d/d9295d69-c4a3-5ced-2dcc-9054ad212d62/source/512x512.jpg"
"Knights of Cydonia"|"https://is3-ssl.mzstatic.com/image/thumb/Music5/v4/ad/e3/ec/ade3ec96-5a7f-6b5d-cdfe-b00da6489ba6/source/512x512.jpg"
"Leading far from a Mistake"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/0d/a9/53/0da953af-93dc-a4a8-e9fe-2b2dc700472a/source/512x512.jpg"
"Motherland"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/2c/24/3b/2c243b85-60ed-4b16-bc42-7e1d3ae08140/source/512x512.jpg"
"Reborn"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/7f/cc/eb/7fcceb29-3cae-8d03-5b08-283a44126b57/source/512x512.jpg"
"Molesting the Decapitated"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/35/41/de/3541ded5-aa07-b3f7-084f-3371aa55bd3a/source/512x512.jpg"
"Conceived in Sewage"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/70/d4/4b/70d44bc4-5ccd-dcf5-2e47-8ca837bdb1ad/source/512x512.jpg"
"Butcher the Weak"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/2f/a4/dc/2fa4dcb4-3e39-9ba4-dd2d-793405e2df6e/source/512x512.jpg"
"Dust to Dust"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/7f/df/d5/7fdfd5d5-5c78-3da0-8273-df112f925304/source/512x512.jpg"
"Sick"|"https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/3f/a7/92/3fa79277-e906-52fc-1396-7165b81a4f2b/source/512x512.jpg"
"There Was Blood Everywhere"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f3/d9/31/f3d931d0-4b3e-6bb3-5417-79d980fcaa7b/source/512x512.jpg"
"Emanations from the Crypt"|"https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/90/7a/31/907a317f-b474-9b9d-1a29-3ff20c54db76/source/512x512.jpg"
"13 Faces of Death"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/d4/d9/9c/d4d99cd6-b392-e644-c134-43a57630f9a9/source/512x512.jpg"
"A Step Beyond Divinity"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/d9/ed/02/d9ed0202-80e9-39c8-b174-cb9a638f5824/source/512x512.jpg"
"The Embryo's in Bloom"|"https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/2f/5b/0b/2f5b0b48-e7fe-7b9a-bec2-d8dd59a2e898/source/512x512.jpg"
"No God Slave"|"https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/f3/da/23/f3da23d7-78e8-c57e-6874-27510a028fbc/source/512x512.jpg"
"Fractalia"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/e0/2b/b0/e02bb0fb-f43c-8d7b-2806-b7e6e2acc6fd/source/512x512.jpg"
"Hisingen Blues"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/24/94/a8/2494a888-381c-50cf-cab0-815440f700f7/source/512x512.jpg"
"Graveyard Shift"|"https://is3-ssl.mzstatic.com/image/thumb/Music111/v4/52/ec/d7/52ecd7d1-58ef-44a1-cf46-7b411462ee40/source/512x512.jpg"
"Lights Out"|"https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/2b/4f/99/2b4f99c6-d9b9-9132-3b5b-50dda1779cb0/source/512x512.jpg"
"Innocence & Decadence"|"https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/ac/e2/a9/ace2a9b4-ef5a-e7ed-0cf9-4e378bd70edc/source/512x512.jpg"
"T-Bone Guarnerius"|"https://is5-ssl.mzstatic.com/image/thumb/Music4/v4/de/e5/ff/dee5fff5-e133-3ac6-76ac-4412472c20aa/source/512x512.jpg"
"Katun"|"https://is1-ssl.mzstatic.com/image/thumb/Music71/v4/16/af/af/16afaf03-81ad-b834-a8e4-1dea1c7e77bf/source/512x512.jpg"
"Metztli Obscura"|"https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/07/82/6d/07826da8-a6a5-9380-e3e1-c64c017a8b93/source/512x512.jpg"
"Venganza"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/4e/bc/d5/4ebcd58b-422d-cf5b-eeac-5abbf250be96/source/512x512.jpg"
"Darkness Beyond"|"https://is4-ssl.mzstatic.com/image/thumb/Music1/v4/f6/7a/1b/f67a1b8a-5e93-4070-9db8-ce1dd8fbc84b/source/512x512.jpg"
"Beyond the Unknown"|"https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/7b/d9/2f/7bd92f19-0f37-014b-2a3c-8556a85ab443/source/512x512.jpg"
"The End of an Era"|"https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ad/a6/d9/ada6d96f-9b17-55cf-c20e-c763b5c33bde/source/512x512.jpg"
"Revenant"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/43/11/e4/4311e459-e710-37b9-f7b9-fe1d47e35530/source/512x512.jpg"
"The Path of Apotheosis"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/a2/81/ac/a281acf8-7669-9976-aaef-5e6ef694a75c/source/512x512.jpg"
"Of Sunless Realms - EP"|"https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/cb/4b/4e/cb4b4e21-7289-289b-38f0-912057366849/source/512x512.jpg"
"Beware of Metal"|"https://is2-ssl.mzstatic.com/image/thumb/Music2/v4/68/50/60/68506005-29e4-a175-e292-8baf81be7a73/source/512x512.jpg"
"Las V¡boras Cambian de Piel"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/fc/b3/39/fcb3398b-2242-74cc-2fc9-0f432b2e4074/source/512x512.jpg"
"Misantropia"|"https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/8c/77/e5/8c77e576-930f-5e54-21ce-eadb8ab15923/source/512x512.jpg"
"Caja de Metal Enterrados en Vivo, Vol. 2"|"https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/84/82/5e/84825ee1-1201-29ae-7af0-3bc5a5199bda/source/512x512.jpg"
"Pasaporte al Infierno"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e6/86/08/e6860804-ce50-0374-45be-cd51dedb6aee/source/512x512.jpg"
"El Comienzo"|"https://is2-ssl.mzstatic.com/image/thumb/Music2/v4/42/0b/69/420b6914-05ae-d633-5159-f9487552c3d8/source/512x512.jpg"
"¶¨Otra Vez?"|"https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/79/ec/27/79ec273d-b4ea-4b7c-aeb7-1a7da747ae2b/source/512x512.jpg"
"Regreso Al Origen"|"https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/9a/bd/bf/9abdbf26-4938-40fc-c62a-d4f002d48172/source/512x512.jpg"
"La Rebeli¢n de los Desgraciados"|"https://is4-ssl.mzstatic.com/image/thumb/Music71/v4/38/b7/83/38b783f4-4a4c-ce2d-305a-446c9a96530f/source/512x512.jpg"
"Nightwing"|"https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/be/02/7d/be027d16-c3c6-c915-28c8-cfed637bbe82/source/512x512.jpg"
"Rom 5:12"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/20/f7/e1/20f7e1e8-e32d-b298-20eb-c45470724879/source/512x512.jpg"
"Panzer Division Marduk"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/cb/f9/25/cbf925aa-65a2-4e0d-96eb-226ccbca152e/source/512x512.jpg"
"Dark Endless"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/8c/d3/7c/8cd37c4a-e918-0062-9e18-2641c4ceb22c/source/512x512.jpg"
"Wormwood"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/e5/e0/6b/e5e06bcc-e7a3-c083-a0ba-0ff359642242/source/512x512.jpg"
"Heaven Shall Burn...When We Are Gathered"|"https://is3-ssl.mzstatic.com/image/thumb/Music2/v4/46/7a/63/467a63ec-5fd5-ba2d-1477-fc792bae9905/source/512x512.jpg"
"Opus Nocturne"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/60/00/ba/6000bab6-b42d-00b7-1b12-3978b3b5fd80/source/512x512.jpg"
"World Funeral"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/72/98/d7/7298d739-96f8-da00-0d2b-b2668b582c73/source/512x512.jpg"
"Those of the Unlight"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/d7/6c/84/d76c8402-01fe-8e19-149e-e741315540ea/source/512x512.jpg"
"Frontschwein"|"https://is4-ssl.mzstatic.com/image/thumb/Music19/v4/5c/43/d4/5c43d4d3-7396-0f9c-63d1-e90f567f4f4c/source/512x512.jpg"
"Serpent Sermon"|"https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/9a/6b/95/9a6b95a0-3074-0365-196f-76b6abdc0094/source/512x512.jpg"
"La Grande Danse Macabre"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/73/2a/ad/732aad26-3e5d-599d-2f72-750dcef74691/source/512x512.jpg"
"Plague Angel"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/ef/1e/37/ef1e3724-04d6-756f-431d-ae677bcf0c90/source/512x512.jpg"
"Viktoria"|"https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/21/a3/7d/21a37d56-dc74-8182-c17c-b2a6297a0995/source/512x512.jpg"
"El Desafio"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/18/73/4d/18734de5-dd11-7868-46df-39690e67cb32/source/512x512.jpg"
"El Misterio"|"https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/30/82/f0/3082f0a8-4dd6-0ff1-8ca9-575fc2e9f899/source/512x512.jpg"
"1666... Theatre Bizarre (Live)"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/cb/b4/11/cbb41193-be41-ede7-94b1-ea1d36a7bd51/source/512x512.jpg"
"‘nigma Mystica"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/08/de/8f/08de8f5f-bd37-d950-8b27-e5d5379b04b0/source/512x512.jpg"
"Metal Hurlant"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/2f/48/3d/2f483dbe-95a2-2778-4616-a59f7612a714/source/512x512.jpg"
"Libertine Humiliations"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/c3/2e/4f/c32e4fa5-e515-0fa2-ce3a-0d41f8299ccb/source/512x512.jpg"
"Immortal Misanthrope"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/40/94/97/4094972d-9778-a24b-1b97-ec35d6bcac35/source/512x512.jpg"
"Irremediable"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/c3/4c/f1/c34cf158-3347-0d70-8002-90c04391774e/source/512x512.jpg"
"Sadistic Sex Daemon"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/c3/b0/80/c3b08056-1ef0-054d-413a-7992190bfeca/source/512x512.jpg"
"Visionnaire (Remastered and Long Version 2005)"|"https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/55/cd/1b/55cd1b1a-e2fc-723f-01e0-b3f50ab6841a/source/512x512.jpg"
"Messenger of the Gods"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/4d/d4/25/4dd42536-4e6c-d5ac-7dc4-5d387c633284/source/512x512.jpg"
"Trail Blazer"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/4e/e9/c8/4ee9c846-4a25-711d-5237-ac4c8616b4b6/source/512x512.jpg"
"Bir"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/67/97/a1/6797a13d-012c-15e0-3f43-ebaa2ce17ce2/source/512x512.jpg"
"MMXII"|"https://is3-ssl.mzstatic.com/image/thumb/Music71/v4/81/02/ff/8102ffc3-9ab4-470e-b4e6-fb7e2f2e8bbd/source/512x512.jpg"
"Anatolia"|"https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/d5/aa/12/d5aa12b9-e7be-1e39-ae1d-b360171baa3c/source/512x512.jpg"
"Thrashletics"|"https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/1e/82/4f/1e824fd3-1ca7-f135-dfe4-ca16612730a1/source/512x512.jpg"
"Infierno En El Coraz¢n"|"https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6e/07/f2/6e07f2c2-3761-b2c0-6973-69ec028662de/source/512x512.jpg"
"Padre Santo"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/dd/d9/af/ddd9af28-c805-b882-003c-6efa0ac6f40e/source/512x512.jpg"
"Necromusa"|"https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/45/32/89/45328908-5880-30de-ebf5-0dfab06ab7a4/source/512x512.jpg"
"The Throne of Armageddon"|"https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/96/16/0f/96160f54-5d4a-6073-d342-69efbe05bac7/source/512x512.jpg"
"Malum in Se"|"https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/f3/b6/0d/f3b60d94-a8d8-f626-4edd-70fb98943383/source/512x512.jpg"
"Metanoien"|"https://is4-ssl.mzstatic.com/image/thumb/Music1/v4/80/e9/60/80e960bf-55dd-bd44-c6f3-67d9cf7e0c8b/source/512x512.jpg"
